"season_id","player_id","position","season_coverage_grade","snap_count"
"2019","9460","CB","74.8",579
"2019","9463","S","69.9",394
"2019","9466","S","60.6",573
"2019","9511","CB","47.6",539
"2019","9480","CB","60.2",590
"2019","9633","S","77.2",462
"2019","9531","CB","80.3",584
"2019","9542","S","58.7",311
"2019","9548","S","53.5",122
"2019","9603","CB","71.5",143
"2019","9575","S","76.4",668
"2019","9578","S","69.6",286
"2019","9881","CB","72.7",327
"2019","9680","CB","58.5",436
"2019","9682","S","60.9",175
"2019","9698","S","51.7",256
"2019","9966","S","63.1",58
"2019","10073","CB","89.5",367
"2019","9892","CB","58.8",611
"2019","10109","S","67.7",177
"2019","10057","CB","72.3",68
"2019","10057","CB","72.3",68
"2019","9895","S","92.7",640
"2019","9940","S","29.8",15
"2019","10648","S","64.7",343
"2019","10346","S","66.7",547
"2019","10639","CB","68.7",484
"2019","10644","CB","59.1",646
"2019","10645","CB","43.3",654
"2019","10651","S","42",91
"2019","10658","CB","55.2",454
"2019","10659","CB","64.1",54
"2019","10688","CB","64.1",386
"2019","10672","CB","57",161
"2019","10711","CB","62.6",577
"2019","10691","CB","28.7",8
"2019","10718","CB","57.8",417
"2019","10702","S","46.6",176
"2019","10692","S","55.8",35
"2019","10705","S","62.9",251
"2019","10694","CB","54.8",7
"2019","10695","S","52.1",600
"2019","10696","CB","65.4",615
"2019","10698","S","73",849
"2019","10758","S","81.6",50
"2019","10752","S","61.5",198
"2019","10732","S","91.1",639
"2019","10740","CB","60.9",197
"2019","10742","CB","40.6",42
"2019","10801","S","70.2",279
"2019","10819","S","60.2",2
"2019","10823","CB","61.7",196
"2019","10791","CB","46.3",231
"2019","10898","CB","73",377
"2019","10838","S","39.6",31
"2019","10843","CB","70.6",263
"2019","10846","S","66.6",12
"2019","10953","S","60",2
"2019","10853","S","57.3",367
"2019","10867","CB","49.8",366
"2019","10878","CB","85.1",168
"2019","10879","S","70.2",74
"2019","10902","S","79.6",601
"2019","10903","CB","54.7",53
"2019","11217","CB","70.7",478
"2019","11050","S","51.2",7
"2019","11052","CB","80",499
"2019","11218","CB","57.1",92
"2019","11224","CB","53.3",81
"2019","11240","S","63.6",414
"2019","11242","CB","72.1",31
"2019","11262","S","62.8",15
"2019","11353","CB","59.5",77
"2019","11302","CB","61.3",183
"2019","11303","CB","55.6",91
"2019","11418","CB","65.8",313
"2019","11358","CB","46.3",120
"2019","11782","CB","74.7",640
"2019","11773","CB","82.5",548
"2019","11779","CB","65.8",583
"2019","11761","S","87.5",517
"2019","11766","CB","65.7",595
"2019","11770","S","62.8",502
"2019","11771","CB","74.8",610
"2019","11780","S","66.7",372
"2019","11788","CB","62.4",570
"2019","11797","S","89.5",684
"2019","11798","CB","68.3",205
"2019","11801","CB","32.6",97
"2019","11791","S","64.8",640
"2019","11794","S","77.4",691
"2019","11836","CB","56.4",411
"2019","11821","CB","58.3",368
"2019","11815","CB","70.5",655
"2019","11816","S","72.2",9
"2019","11878","S","49.3",529
"2019","11845","CB","77",679
"2019","11846","CB","65.5",396
"2019","11847","S","56.9",237
"2019","11849","S","63.6",193
"2019","11850","CB","74.1",227
"2019","11854","CB","50.2",393
"2019","11866","S","48.3",266
"2019","11867","S","66.1",650
"2019","11868","S","67.5",549
"2019","11913","CB","51.3",249
"2019","11920","CB","52",15
"2019","11904","CB","58.1",523
"2019","11906","CB","69.6",392
"2019","11946","S","77.6",621
"2019","11983","S","64.7",226
"2019","11941","S","77.9",388
"2019","11962","S","51",122
"2019","11963","S","62.9",13
"2019","11976","S","60",1
"2019","12017","CB","32.8",172
"2019","26360","CB","41",41
"2019","12068","CB","35.6",20
"2019","12259","CB","41.3",373
"2019","18348","CB","48.4",30
"2019","25891","CB","66.4",469
"2019","12040","CB","57.3",373
"2019","12224","CB","64.7",239
"2019","12955","CB","47.3",138
"2019","13822","CB","56.4",187
"2019","24750","S","60.6",50
"2019","25444","S","53.3",175
"2019","25445","CB","68.3",505
"2019","25546","S","64.8",42
"2019","26617","S","64.9",60
"2019","26940","CB","80.4",90
"2019","27130","CB","61.9",123
"2019","28605","CB","66.8",8
"2019","27377","CB","66.7",85
"2019","27582","CB","58.6",10
"2019","28990","CB","60",1
"2019","29113","CB","69.8",55
"2019","28704","CB","61.3",294
"2019","28854","S","62.8",26
"2019","33356","CB","45.6",585
"2019","35173","CB","44.6",81
"2019","31342","S","64.1",240
"2019","34105","CB","48.9",444
"2019","34222","CB","50.9",66
"2019","34247","S","76.3",564
"2019","34646","S","46.2",26
"2019","34918","CB","78.9",285
"2019","35978","CB","34.2",86
"2019","35978","S","34.2",86
"2019","33464","CB","63.8",51
"2019","33880","S","46.4",8
"2019","34057","CB","59.6",344
"2019","41968","CB","59",421
"2019","38426","CB","46.3",19
"2019","39398","CB","58.6",56
"2019","37492","CB","54.6",260
"2019","49348","CB","46.9",100
"2019","42781","CB","70.4",491
"2019","43034","CB","63.7",774
"2019","43254","CB","53.6",417
"2019","49012","S","65",10
"2019","49037","S","31.8",28
"2019","49048","S","79.6",692
"2019","49059","CB","47.7",700
"2019","49103","S","61.3",8
"2019","49116","S","70.3",372
"2019","49217","CB","67.9",190
"2019","49255","CB","54.1",29
"2019","49260","S","74.2",96
"2019","49268","S","50.1",70
"2019","49282","S","53.5",71
"2019","49329","CB","78.3",184
"2019","49335","CB","72.1",656
"2019","49339","CB","72.6",197
"2019","44027","CB","48.5",691
"2019","48233","CB","68.1",10
"2019","49120","S","65.2",21
"2019","49154","S","59.1",114
"2019","49162","S","64.9",580
"2019","49178","S","60.1",155
"2019","49196","S","36.5",582
"2019","49206","S","68.5",485
"2019","49371","S","66.7",407
"2019","49377","CB","56.3",428
"2019","49379","CB","50.8",47
"2019","49390","S","68.2",93
"2019","49394","CB","36.3",6
"2019","49397","CB","61.5",243
"2019","49408","S","66.1",11
"2019","49446","CB","76.6",3
"2019","49454","CB","44.4",80
"2019","49466","CB","46.1",36
"2019","49485","CB","60",1
"2019","49349","CB","75.4",263
"2019","49507","CB","83.8",75
"2019","49511","CB","63",343
"2019","49350","CB","76.6",694
"2019","49515","S","54.4",23
"2019","49558","CB","72.7",443
"2019","49352","CB","64.4",88
"2019","49564","CB","62.2",550
"2019","49569","CB","63.3",5
"2019","49354","CB","60",1
"2019","49572","CB","54.1",69
"2019","49355","CB","52.3",322
"2019","49357","CB","50.3",5
"2019","49368","CB","44.3",93
"2019","50434","CB","69.9",247
"2019","50365","CB","41.2",164
"2019","50380","CB","54.1",531
"2019","50393","CB","54.5",584
"2019","50406","S","57.4",52
"2019","50414","CB","61.9",108
"2019","50417","S","59.6",85
"2019","50426","S","78",617
"2019","49825","S","67.2",23
"2019","50326","CB","48.1",6
"2019","50351","CB","34.4",41
"2019","50353","CB","45",9
"2019","50356","CB","60",439
"2019","50361","CB","54",7
"2019","50430","CB","68.8",441
"2019","50440","CB","63.6",2
"2019","50458","S","68.4",191
"2019","50473","CB","50.7",247
"2019","50564","CB","53.4",195
"2019","50511","CB","54",23
"2019","50513","CB","57.5",33
"2019","50533","CB","75.3",146
"2019","50535","CB","56.9",124
"2019","50543","CB","54.6",435
"2019","51220","S","62.4",202
"2019","51081","S","65.2",252
"2019","51241","S","67.2",7
"2019","51146","S","95.5",7
"2019","51172","S","61.4",508
"2019","51190","S","61.7",3
"2019","51203","CB","62.5",32
"2019","51206","S","77.4",601
"2019","51264","S","60.7",60
"2019","51266","S","76",523
"2019","51282","S","52.5",421
"2019","51304","S","66.4",383
"2019","51315","S","31.1",15
"2019","51334","S","58.3",602
"2019","51596","CB","71.2",372
"2019","51336","S","55.4",462
"2019","51368","S","83.9",158
"2019","51378","S","63.2",359
"2019","51391","S","60.7",110
"2019","51394","S","60.5",3
"2019","51405","S","49.8",203
"2019","51408","S","59.3",210
"2019","51433","S","69.8",30
"2019","51495","S","51.7",18
"2019","51576","CB","56.7",226
"2019","51583","CB","57.1",44
"2019","52165","CB","54.6",26
"2019","56167","CB","29.9",33
"2019","56263","S","80.5",163
"2019","55615","CB","29",392
"2019","55724","CB","81.9",126
"2019","94366","S","60",1
"2019","83833","CB","29.8",194
"2019","66931","CB","60",1
"2019","4330","CB","41.5",33
"2019","2969","CB","65",412
"2019","1972","S","66.9",96
"2019","3152","S","62.4",650
"2019","3558","CB","78",539
"2019","3653","S","70.5",614
"2019","4334","CB","55.8",205
"2019","4454","CB","66",501
"2019","4457","CB","64.3",56
"2019","5532","CB","71.3",612
"2019","4937","S","67.9",633
"2019","4957","S","56.5",384
"2019","5127","CB","77.6",330
"2019","5667","CB","93.2",22
"2019","5596","S","58.2",200
"2019","5539","S","86.1",561
"2019","5545","S","79.8",514
"2019","5552","S","88.2",624
"2019","5557","S","61.7",114
"2019","5686","S","66.2",75
"2019","6171","CB","69.6",566
"2019","5820","S","54.4",103
"2019","5903","CB","73.9",618
"2019","6013","S","52.6",122
"2019","6118","S","74.9",310
"2019","6157","CB","64.3",446
"2019","6202","S","59.2",48
"2019","6179","CB","66.6",287
"2019","6289","CB","59.1",492
"2019","6306","CB","90.5",681
"2019","7012","CB","63.5",120
"2019","6457","CB","66.8",638
"2019","7043","CB","68.6",617
"2019","7051","S","74",478
"2019","7064","CB","83",544
"2019","7115","CB","52.2",92
"2019","6342","S","67.8",6
"2019","7023","CB","61.2",171
"2019","7067","CB","50.3",195
"2019","7016","CB","85.4",648
"2019","7374","CB","68.2",21
"2019","7193","S","60",1
"2019","7271","S","71.9",677
"2019","7279","S","65.7",192
"2019","7288","S","64.5",543
"2019","7641","S","91",643
"2019","7803","CB","70.3",302
"2019","7793","CB","77.9",400
"2019","7796","S","53.5",770
"2019","7799","S","36.1",621
"2019","7649","CB","43.4",339
"2019","7654","CB","52.5",19
"2019","7716","CB","56.1",16
"2019","7806","CB","45.3",558
"2019","7814","S","41.3",26
"2019","7817","CB","56.9",523
"2019","7864","CB","60",813
"2019","7896","CB","54.5",498
"2019","7835","CB","44.3",178
"2019","7838","S","42",261
"2019","7850","S","82",761
"2019","7851","CB","64",237
"2019","7941","S","79.4",643
"2019","8000","S","70.2",623
"2019","8026","S","45.2",131
"2019","7865","S","51",509
"2019","8102","S","70.8",15
"2019","7871","CB","65",61
"2019","8110","CB","55.4",562
"2019","7872","S","75.9",458
"2019","8458","S","67.9",60
"2019","8334","CB","47.2",558
"2019","8361","S","48.9",178
"2019","8396","S","68.9",452
"2019","8419","S","57.4",23
"2019","8220","S","62.6",667
"2019","8483","CB","74.1",521
"2019","8676","CB","44.4",461
"2019","8656","S","75.5",644
"2019","8659","CB","76",290
"2019","8660","CB","24.1",2
"2019","8665","S","84.5",623
"2019","8666","CB","65.2",542
"2019","8649","CB","58.7",668
"2019","8744","CB","61.3",479
"2019","8760","S","39.1",45
"2019","8762","CB","57.9",450
"2019","8763","S","90.6",669
"2019","8764","CB","59",13
"2019","8714","S","58.3",195
"2019","8722","CB","29.2",92
"2019","8736","S","53.4",230
"2019","8737","CB","51.3",700
"2019","8782","S","57.3",577
"2019","8817","S","64.3",13
"2019","8768","CB","61.5",215
"2019","8749","CB","38.1",140
"2019","9243","CB","35.4",17
"2019","8888","CB","61.1",190
"2019","9103","S","43.1",36
"2019","9177","S","86.9",180
"2019","8822","S","63.4",14
"2019","8853","CB","47.6",406
"2019","9040","CB","64.2",375
"2019","9253","S","61.6",498
"2019","9451","CB","86.6",641
"2019","9332","CB","77.6",470
"2019","9444","CB","63.7",544
"2019","9449","CB","73.6",277
"2019","9460","CB","74.8",579
"2019","9531","CB","80.3",584
"2019","9479","S","64.7",522
"2019","9480","CB","60.2",590
"2019","9483","CB","39.8",343
"2019","9463","S","69.9",394
"2019","9466","S","60.6",573
"2019","9511","CB","47.6",539
"2019","9603","CB","71.5",143
"2019","9542","S","58.7",311
"2019","9548","S","53.5",122
"2019","9633","S","77.2",462
"2019","9575","S","76.4",668
"2019","9578","S","69.6",286
"2019","9680","CB","58.5",436
"2019","9682","S","60.9",175
"2019","9895","S","92.7",640
"2019","9698","S","51.7",256
"2019","9881","CB","72.7",327
"2019","9940","S","29.8",15
"2019","9892","CB","58.8",611
"2019","9966","S","63.1",58
"2019","10346","S","66.7",547
"2019","10057","CB","72.3",68
"2019","10057","CB","72.3",68
"2019","10073","CB","89.5",367
"2019","10109","S","67.7",177
"2019","10639","CB","68.7",484
"2019","10672","CB","57",161
"2019","10644","CB","59.1",646
"2019","10645","CB","43.3",654
"2019","10648","S","64.7",343
"2019","10651","S","42",91
"2019","10658","CB","55.2",454
"2019","10659","CB","64.1",54
"2019","10705","S","62.9",251
"2019","10695","S","52.1",600
"2019","10696","CB","65.4",615
"2019","10698","S","73",849
"2019","10702","S","46.6",176
"2019","10688","CB","64.1",386
"2019","10691","CB","28.7",8
"2019","10692","S","55.8",35
"2019","10694","CB","54.8",7
"2019","10711","CB","62.6",577
"2019","10718","CB","66.3",439
"2019","10752","S","61.5",198
"2019","10732","S","91.1",639
"2019","10740","CB","60.9",197
"2019","10742","CB","40.6",42
"2019","10758","S","81.6",50
"2019","10819","S","60.2",2
"2019","10791","CB","46.3",231
"2019","10801","S","70.2",279
"2019","10838","S","39.6",31
"2019","10823","CB","61.7",196
"2019","10903","CB","54.7",53
"2019","10878","CB","85.1",168
"2019","10879","S","70.2",74
"2019","10898","CB","73",377
"2019","10902","S","79.6",601
"2019","10843","CB","70.6",263
"2019","10846","S","66.6",12
"2019","10853","S","57.3",367
"2019","10867","CB","49.8",366
"2019","11050","S","51.2",7
"2019","11052","CB","80",499
"2019","10953","S","60",2
"2019","11217","CB","70.7",478
"2019","11302","CB","61.3",183
"2019","11303","CB","55.6",91
"2019","11353","CB","59.5",77
"2019","11358","CB","46.3",120
"2019","11218","CB","57.1",92
"2019","11224","CB","53.3",81
"2019","11240","S","63.6",414
"2019","11242","CB","72.1",31
"2019","11262","S","62.8",15
"2019","11770","S","62.8",502
"2019","11761","S","87.5",517
"2019","11418","CB","65.8",313
"2019","11766","CB","65.7",595
"2019","11771","CB","74.8",610
"2019","11773","CB","82.5",548
"2019","11801","CB","32.6",97
"2019","11791","S","64.8",640
"2019","11794","S","77.4",691
"2019","11797","S","89.5",684
"2019","11798","CB","68.3",205
"2019","11779","CB","65.8",583
"2019","11780","S","66.7",372
"2019","11782","CB","74.7",640
"2019","11788","CB","62.4",570
"2019","11836","CB","56.4",411
"2019","11815","CB","70.5",655
"2019","11816","S","72.2",9
"2019","11821","CB","58.3",368
"2019","11845","CB","77",679
"2019","11846","CB","65.5",396
"2019","11847","S","56.9",237
"2019","11849","S","63.6",193
"2019","11850","CB","74.1",227
"2019","11866","S","48.3",266
"2019","11878","S","49.3",529
"2019","11867","S","66.1",650
"2019","11868","S","67.5",549
"2019","11854","CB","50.2",393
"2019","11941","S","77.9",388
"2019","11904","CB","58.1",523
"2019","11906","CB","69.6",392
"2019","11913","CB","51.3",249
"2019","11962","S","51",122
"2019","11963","S","62.9",13
"2019","12017","CB","32.8",172
"2019","12040","CB","57.3",373
"2019","11920","CB","52",15
"2019","11976","S","60",1
"2019","11983","S","64.7",226
"2019","12068","CB","35.6",20
"2019","11946","S","77.6",621
"2019","12224","CB","64.7",239
"2019","12259","CB","41.3",373
"2019","25546","S","64.8",42
"2019","12955","CB","47.3",138
"2019","24750","S","60.6",50
"2019","13822","CB","56.4",187
"2019","18348","CB","48.4",30
"2019","25444","S","53.3",175
"2019","26360","CB","41",41
"2019","25445","CB","68.3",505
"2019","26617","S","64.9",60
"2019","25891","CB","66.4",469
"2019","28605","CB","66.8",8
"2019","27582","CB","58.6",10
"2019","26940","CB","80.4",90
"2019","27130","CB","61.9",123
"2019","27377","CB","66.7",85
"2019","28704","CB","61.3",294
"2019","31342","S","64.1",240
"2019","33356","CB","45.6",585
"2019","28854","S","62.8",26
"2019","28990","CB","60",1
"2019","29113","CB","69.8",55
"2019","33880","S","46.4",8
"2019","34057","CB","59.6",344
"2019","34105","CB","48.9",444
"2019","33464","CB","63.8",51
"2019","35978","CB","34.2",86
"2019","34918","CB","78.9",285
"2019","35173","CB","44.6",81
"2019","34222","CB","50.9",66
"2019","34247","S","76.3",564
"2019","34646","S","46.2",26
"2019","35978","S","34.2",86
"2019","37492","CB","54.6",260
"2019","39398","CB","58.6",56
"2019","38426","CB","46.3",19
"2019","42781","CB","70.4",491
"2019","41968","CB","59",421
"2019","49178","S","62",160
"2019","43034","CB","62.9",808
"2019","43254","CB","53.6",417
"2019","44027","CB","48.5",691
"2019","48233","CB","68.1",10
"2019","49048","S","79.6",692
"2019","49059","CB","47.7",700
"2019","49103","S","61.3",8
"2019","49116","S","70.3",372
"2019","49120","S","65.2",21
"2019","49154","S","59.1",114
"2019","49162","S","64.9",580
"2019","49012","S","65",10
"2019","49037","S","31.8",28
"2019","49196","S","36.5",582
"2019","49206","S","68.5",485
"2019","49282","S","53.5",71
"2019","49217","CB","67.9",190
"2019","49329","CB","74.4",198
"2019","49255","CB","54.1",29
"2019","49335","CB","72.1",656
"2019","49339","CB","72.6",197
"2019","49348","CB","46.9",100
"2019","49355","CB","52.3",322
"2019","49357","CB","50.3",5
"2019","49368","CB","44.3",93
"2019","49371","S","66.7",407
